event_id,ticker,date,title,call_time_gmt,timing,mgmt_tone,remarks_tone,answers_tone,analyst_tone,mgmt_pct_negative,tone_change,ret_1d,abn_1d,ret_5d,abn_5d,ret_10d,abn_10d
92,CSCO,2020-08-12,Q4 2020 Cisco Systems Inc Earnings Call,20.5,after close,0.2723091356267694,0.29620748066354724,0.24734525928261933,0.04542418692967501,0.1059190031152648,0.02137662376865468,-0.11185025413098759,-0.11459808430513996,-0.1295218141173311,-0.14171004504473128,-0.12162158509861054,-0.18090283234060556
96,GOOGL,2016-02-01,Q4 2015 Alphabet Inc Earnings Call,21.5,after close,0.3573487157733469,0.3138609847148666,0.4341317409234762,0.11546880672020572,0.0480225988700565,,0.013155614173991914,0.035539085493633826,-0.08642013216860722,-0.013564471588201732,-0.0689310736294596,-0.029018652907688902
95,GOOGL,2016-04-21,Q1 2016 Alphabet Inc Earnings Call,20.5,after close,0.31488387108676963,0.3172296143968963,0.3120488316260644,0.06748616438584798,0.06666666666666667,-0.0424648446865773,-0.054140999999999995,-0.0461221892497764,-0.09607692564102566,-0.0676492626510663,-0.08370509999999998,-0.037444409474677864
97,GOOGL,2016-07-28,Q2 2016 Alphabet Inc Earnings Call,20.5,after close,0.3256502563687595,0.337316236737284,0.3077517659403384,0.10523750259766751,0.032432432432432434,0.010766385281989865,0.033296770997841785,0.03190978151820478,0.04101375207958413,0.03882751274524643,0.05531179294184385,0.04106926973421743
98,GOOGL,2016-10-27,Q3 2016 Alphabet Inc Earnings Call,20.5,after close,0.3773780762935,0.40269550170217244,0.33154480615711035,0.09872177431437497,0.024539877300613498,0.051727819924740515,0.002703887031128893,0.0076636770478746286,-0.04301703680480673,-0.012809797785900523,-0.045341651787116355,-0.04396694876841811
100,GOOGL,2017-01-26,Q4 2016 Alphabet Inc Earnings Call,21.5,after close,0.36960405833461385,0.4179205813672808,0.2966428658356203,0.13225950793652186,0.016042780748663103,-0.007774017958886159,-0.013944259234620504,-0.014934432637717987,-0.04518188394552691,-0.04182567239977486,-0.031412614796438976,-0.042022356331223976
99,GOOGL,2017-04-27,Q1 2017 Alphabet Inc Earnings Call,20.5,after close,0.36298451874283466,0.40356688091115467,0.31944302599974134,0.10129433473460932,0.017587939698492462,-0.006619539591779189,0.037108518717785755,0.03732840484873978,0.07098623447234531,0.06662184943009009,0.07229876700103466,0.06121913641225407
101,GOOGL,2017-07-24,Q2 2017 Alphabet Inc Earnings Call,21.0,after close,0.37071288861914675,0.3749604051071095,0.36541765139748655,0.15189267751969854,0.02967359050445104,0.007728369876312091,-0.029329535974455867,-0.029541656281793616,-0.05289939808856847,-0.043120611722562985,-0.05264897487283304,-0.04843109308392568
102,GOOGL,2017-10-26,Q3 2017 Alphabet Inc Earnings Call,20.5,after close,0.3833520417356838,0.4228733966152209,0.34273287144282627,0.09672928273515857,0.0136986301369863,0.012639153116537072,0.04261570446880936,0.020578978221089006,0.05199611555539918,0.027872969476226528,0.0567872233416542,0.027309327302835973
104,GOOGL,2018-02-01,Q4 2017 Alphabet Inc Earnings Call,21.5,after close,0.38556189701441634,0.4578513872814436,0.3060030725305931,0.11513263789186282,0.02127659574468085,0.00220985527873252,-0.05280174747184674,-0.033181869666429,-0.14715760035491032,-0.06474340372909493,-0.07636319162852467,-0.05883920804356835
103,GOOGL,2018-04-23,Q1 2018 Alphabet Inc Earnings Call,20.5,after close,0.3929685176408384,0.43142326411191395,0.3473482904608668,0.10761819637264125,0.02556818181818182,0.007406620626422056,-0.047652788843915994,-0.03064383921381708,-0.051433716360818615,-0.042690053209130885,-0.013363720966968362,-0.03252735213184832
105,GOOGL,2018-07-23,Q2 2018 Alphabet Inc Earnings Call,20.5,after close,0.37150691475119463,0.3965773076064364,0.3477156235722407,0.10782978911805204,0.034031413612565446,-0.02146160288964377,0.03893478447564003,0.03907506950760142,0.01572257555739065,0.042740380473681894,0.022023157720891806,0.019752008271299415
106,GOOGL,2018-10-25,Q3 2018 Alphabet Inc Earnings Call,20.5,after close,0.33830725791661426,0.36858659970491187,0.30864903083166634,0.06729323298478608,0.031088082901554404,-0.03319965683458037,-0.017977660735635892,0.0026731816987866086,-0.01595700082688134,-0.03176935956762417,-0.00811892213235288,-0.03716103325735787
108,GOOGL,2019-02-04,Q4 2018 Alphabet Inc Earnings Call,21.5,after close,0.4118418681097614,0.4279506589931947,0.392635232825668,0.038509681594331525,0.03508771929824561,0.07353461019314717,0.009155219460996289,0.0017323216325384472,-0.034430838328610935,-0.029035816758181343,-0.013062705599377056,-0.03201190223675243
107,GOOGL,2019-04-29,Q1 2019 Alphabet Inc Earnings Call,20.5,after close,0.31450790984128585,0.3551133581251995,0.26269050941927663,0.05721389114490298,0.06229508196721312,-0.09733395826847557,-0.07501928226812593,-0.06687652539290656,-0.07926245477847582,-0.07453802851028835,-0.12313685467806346,-0.0600592347979636
109,GOOGL,2019-07-25,Q2 2019 Alphabet Inc Earnings Call,20.5,after close,0.3435268195460745,0.38528106803879947,0.2964259904536714,0.1377690552153449,0.03151862464183381,0.029018909704788654,0.09620229561062676,0.08507533360448871,0.06676417058919126,0.08223049367517643,0.06184305830302694,0.0860439339504312
110,GOOGL,2019-10-28,Q3 2019 Alphabet Inc Earnings Call,21.0,after close,0.35004784116562737,0.36020138429356574,0.33837472015459624,0.08017054313261594,0.04746835443037975,0.006521021619552869,-0.02197081912785026,-0.016068743384435424,0.0004887624398945967,-0.012387779327136972,0.007215045341510962,-0.009394395111022691
112,GOOGL,2020-02-03,Q4 2019 Alphabet Inc Earnings Call,22.0,after close,0.3972252888336228,0.41882179110617823,0.367335729688406,0.06229953360008566,0.03691275167785235,0.04717744766799542,-0.025084272630529147,-0.046065717170423515,0.01757726859696107,-0.020703107751775418,0.024848216374178778,-0.024684837697960704
111,GOOGL,2020-04-28,Q1 2020 Alphabet Inc Earnings Call,20.5,after close,0.2410573708696355,0.24790962156154872,0.23413727611146573,0.12003949923633501,0.10344827586206896,-0.1561679179639873,0.0889104171078412,0.05324718472555867,0.09445968019506013,0.07106331006877786,0.11568331069798754,0.06981531594351553
113,GOOGL,2020-07-30,Q2 2020 Alphabet Inc Earnings Call,20.5,after close,0.28041349195674464,0.27066432852801436,0.2925181579588594,0.08105916411538298,0.08682634730538923,0.03935612108710915,-0.03277497881775826,-0.04764679531190397,-0.021724321267719393,-0.07086203380026546,-0.01411882126575148,-0.057063533011261436
115,INTC,2016-01-14,Q4 2015 Intel Corp Earnings Call,22.0,after close,0.18948146154026002,0.35038027176431014,0.11546800883719698,0.07085182658204484,0.1095890410958904,,-0.09102028487918479,-0.06359231564841561,-0.08582771598768868,-0.08066632400502338,-0.052535191931362135,-0.05230771522497002
114,INTC,2016-04-19,Q1 2016 Intel Corp Earnings Call,21.0,after close,0.19386463892969588,0.19718394611174098,0.19236373481259722,0.005859665417422851,0.11976047904191617,0.0043831773894358605,0.012658070021043688,0.011079267617792654,-0.006329141881986522,0.004206650702356707,-0.03924042317680132,-0.0033906195799332517
116,INTC,2016-07-20,Q2 2016 Intel Corp Earnings Call,21.5,after close,0.22838799500354404,0.3702177696918346,0.17071447666556694,0.13927271244181103,0.11504424778761062,0.034523356073848155,-0.03978714760072921,-0.03663773818926308,-0.024096622525784372,-0.03389634104357353,-0.03307317081102967,-0.046788498052485306
117,INTC,2016-10-18,Q3 2016 Intel Corp Earnings Call,21.0,after close,0.2474975872430688,0.45859431144650853,0.15641956510690733,0.08044321520837268,0.08732394366197183,0.01910959223952477,-0.059337758697774245,-0.05982791706959045,-0.07019864844725665,-0.07774274955958649,-0.08556283609353033,-0.0683503031624807
119,INTC,2017-01-26,Q4 2016 Intel Corp Earnings Call,22.0,after close,0.27542047671477,0.3760222656344394,0.2257207881648138,-0.0031638222976357907,0.104,0.027922889471701184,0.011182311780882248,0.010192138377784765,-0.02342908715251757,-0.020072875606765517,-0.04917073667594851,-0.05978047821073351
118,INTC,2017-04-27,Q1 2017 Intel Corp Earnings Call,21.0,after close,0.3488438534961246,0.4776084409522203,0.24718760024131226,0.03936313005307546,0.10294117647058823,0.07342337678135463,-0.03419739466363614,-0.03397750853268211,-0.008171852230318799,-0.012536237272574025,-0.03939371934819069,-0.05047334993697128
120,INTC,2017-07-27,Q2 2017 Intel Corp Earnings Call,21.0,after close,0.3652547709262845,0.4712970806111116,0.26545024416409435,0.11469739792642719,0.09393939393939393,0.016410917430159877,0.009722586065306515,0.010899261324022302,0.05129887462623994,0.0578562001503754,0.04121508081086156,0.06711838759556932
121,INTC,2017-10-26,Q3 2017 Intel Corp Earnings Call,21.0,after close,0.35587811085502474,0.4983992884949069,0.22631340390967733,0.15342926541491161,0.06442577030812324,-0.009376660071259757,0.07376054889974526,0.05172382265202491,0.1390568803847234,0.11493373430555076,0.12634541766767815,0.09686752162885992
123,INTC,2018-01-25,Q4 2017 Intel Corp Earnings Call,22.0,after close,0.4100530508870615,0.5225770255142634,0.2680015084498846,-0.018336064308502917,0.06896551724137931,0.05417494003203677,0.1055187521687142,0.0927528879843591,0.0518763378825855,0.055290147929520916,-0.04988896207321836,0.03565769818708109
122,INTC,2018-04-26,Q1 2018 Intel Corp Earnings Call,21.0,after close,0.37980093054656433,0.5880127883492372,0.20884803677173822,-0.04763394769769712,0.06647398843930635,-0.03025212034049718,-0.006032196159930003,-0.006189476578816522,-0.014514678014380555,-0.010225923182701213,0.04236202720927662,0.002145297152319925
124,INTC,2018-07-26,Q2 2018 Intel Corp Earnings Call,21.0,after close,0.5514779271405529,0.6234141687856062,0.4735469986917451,0.04001519617370584,0.04363636363636364,0.17167699659398855,-0.08588958694398341,-0.07127450534527513,-0.051380289709169746,-0.045077551629971624,-0.032880975063888984,-0.03792411061508716
125,INTC,2018-10-25,Q3 2018 Intel Corp Earnings Call,21.0,after close,0.4483110111414074,0.5892468201229348,0.28838385201343303,0.05675533443157162,0.07973421926910298,-0.10316691599914546,0.031144181125653647,0.05179502356007615,0.08824183073375735,0.07242947199301453,0.1125772498949762,0.0835351387699712
127,INTC,2019-01-24,Q4 2018 Intel Corp Earnings Call,22.0,after close,0.3480364504375358,0.43083965860262335,0.25819767556561074,-0.05973699563057036,0.12852664576802508,-0.10027456070387164,-0.05466222665339615,-0.06758375338910116,-0.05305457204626274,-0.08249988935184827,-0.004380046698898021,-0.034759823807245405
126,INTC,2019-04-25,Q1 2019 Intel Corp Earnings Call,21.0,after close,0.12267706619028597,0.1088013602803423,0.13914741629477195,-0.03238216568918332,0.2379182156133829,-0.22535938424724983,-0.08991493225184677,-0.09332924657376618,-0.1225482254974728,-0.11245912798108848,-0.18580958119588298,-0.16017852694951118
128,INTC,2019-07-25,Q2 2019 Intel Corp Earnings Call,21.0,after close,0.3048862531543092,0.35162082656815247,0.23516128475462356,-0.07497280080699259,0.1553398058252427,0.18220918696402322,-0.01092793062001951,-0.022054892626157563,-0.05099695690304207,-0.0355306338170569,-0.0895614264786776,-0.06536055083127335
129,INTC,2019-10-24,Q3 2019 Intel Corp Earnings Call,21.0,after close,0.3455369556978995,0.40500798993315057,0.28362190635709017,0.1153678489090116,0.11409395973154363,0.04065070254359032,0.08098792102295005,0.07398551278362464,0.08232810999155338,0.06931037812191843,0.11754706948544857,0.08716277816084528
131,INTC,2020-01-23,Q4 2019 Intel Corp Earnings Call,22.0,after close,0.41252756021761644,0.5403502710699809,0.26905308885271756,-0.004769374006851153,0.07692307692307693,0.06699060451971695,0.08133290320863873,0.09064643630117952,0.049747340306726784,0.060760474696253786,0.06475663214421057,0.04671140221159842
130,INTC,2020-04-23,Q1 2020 Intel Corp Earnings Call,21.0,after close,0.4184485540495484,0.4151922100481678,0.4222552660511623,-0.038449300056392396,0.08116883116883117,0.005920993831931953,0.003726363922284648,-0.012727272853370941,0.015921449902370544,-0.030554291585018767,0.007863086955522514,-0.04922042415428063
132,INTC,2020-07-23,Q2 2020 Intel Corp Earnings Call,21.0,after close,0.3234465059866919,0.35959220657493046,0.27544975602526034,-0.0698941777756607,0.13732394366197184,-0.0950020480628565,-0.16241725369917115,-0.15302653669015376,-0.20546357405879045,-0.21754507436585757,-0.1903996230465974,-0.2522124931752612
134,MSFT,2016-01-28,Q2 2016 Microsoft Corp Earnings Call,22.5,after close,0.2891509991707643,0.333949476480484,0.2226758392918254,0.2100453706405742,0.09610389610389611,,0.05820228989779963,0.034399842239929646,-0.00115223830510236,-0.0017912636824382044,-0.04552422538941847,0.00769462365987772
133,MSFT,2016-04-21,Q3 2016 Microsoft Corp Earnings Call,21.5,after close,0.26517408538095066,0.3240671805994017,0.1686548459951559,0.08054573471216779,0.10789473684210527,-0.023976913789813648,-0.07171035046577467,-0.06369153971555108,-0.10541420331714868,-0.07698654032718932,-0.10469715097909837,-0.05843646045377626
135,MSFT,2016-07-19,Q4 2016 Microsoft Corp Earnings Call,21.5,after close,0.28075279735098096,0.32363541916823285,0.20594296804935175,0.11655424214684619,0.09840425531914894,0.015578711970030301,0.05311732199200714,0.04248266692183855,0.06912781077003771,0.054498288656224636,0.06573745008533605,0.04561187141551892
136,MSFT,2016-10-20,Q1 2017 Microsoft Corp Earnings Call,21.5,after close,0.28086390961847274,0.34113038563887255,0.17901823696384364,0.24079603189602494,0.10086455331412104,0.00011111226749177527,0.042096012946869044,0.03912570987173747,0.049781579576766655,0.05471494495015672,0.034235739909881824,0.06922732095517647
138,MSFT,2017-01-26,Q2 2017 Microsoft Corp Earnings Call,22.5,after close,0.3014312621428804,0.3704279937965152,0.21092378473840653,0.12404961904081015,0.08396946564885496,0.020567352524407667,0.02349465071850676,0.022504477315409277,-0.017115261006625526,-0.013759049460873474,-0.003267423257314328,-0.013877164792099328
137,MSFT,2017-04-27,Q3 2017 Microsoft Corp Earnings Call,21.5,after close,0.26061230160490567,0.32958337811632427,0.18051685791422603,0.10704393541348763,0.06716417910447761,-0.040818960537974736,0.0027830698874125037,0.0030029560183665316,0.007909619430588322,0.003545234388333096,0.0027830698874125037,-0.008296560701368083
139,MSFT,2017-07-20,Q4 2017 Microsoft Corp Earnings Call,21.5,after close,0.3298293250485798,0.3609332831250289,0.28229722010076674,0.23934972725895254,0.07799442896935933,0.06921702344367414,-0.005793531949638386,-0.005441419273581993,-0.014281780325174687,-0.013059548869775561,-0.027890047988450073,-0.02011850557843442
140,MSFT,2017-10-26,Q1 2018 Microsoft Corp Earnings Call,21.5,after close,0.380083603666387,0.44427461013282565,0.2754760375729314,0.16418591818135037,0.04788732394366197,0.05025427861780718,0.06411896336630973,0.04208223711858938,0.067166311346335,0.04304316526716234,0.06767404333788263,0.0381961472990644
142,MSFT,2018-01-31,Q2 2018 Microsoft Corp Earnings Call,22.5,after close,0.3401323639473834,0.386918842937481,0.2726579860841133,0.0900412447474621,0.06963788300835655,-0.039951239719003606,-0.007893840291925969,-0.004437025044615517,-0.05683608599812606,-0.008330254373387636,-0.03971588807581583,-0.0035746769111330012
141,MSFT,2018-04-26,Q3 2018 Microsoft Corp Earnings Call,21.5,after close,0.42394080817965524,0.5623489206432012,0.263387397721942,0.26685462907260776,0.026455026455026454,0.08380844423227185,0.01655003098695218,0.01639275056806566,-0.002015681926053503,0.002273072905625839,0.038722598099719674,-0.0014941319572370215
143,MSFT,2018-07-19,Q4 2018 Microsoft Corp Earnings Call,21.5,after close,0.465187017676524,0.580452718532802,0.2642953676127252,0.18730074224165744,0.05555555555555555,0.041246209496868746,0.017911671739138324,0.018563354118993125,0.049999906655870285,0.046564847083734096,0.030363907078674535,0.03325323586650619
144,MSFT,2018-10-24,Q1 2019 Microsoft Corp Earnings Call,21.5,after close,0.4293558132390376,0.4679609975311905,0.3449069725999531,0.16724337098767628,0.049019607843137254,-0.035831204437486386,0.058444088157045604,0.028910023544145513,0.04388182212501368,0.016097791580469867,0.09421410542086384,0.02917132443299142
146,MSFT,2019-01-30,Q2 2019 Microsoft Corp Earnings Call,22.5,after close,0.3166322673062122,0.40081260992508183,0.18222667825087405,0.025303486917240946,0.08737864077669903,-0.11272354593282541,-0.018330539014046465,-0.03206561574000033,-0.003290165531327216,-0.030047448606683624,0.004042011613740293,-0.028993928738197283
145,MSFT,2019-04-24,Q3 2019 Microsoft Corp Earnings Call,21.5,after close,0.38317229563686755,0.46285299948536823,0.2655483994795571,0.267739687831356,0.05448717948717949,0.06654002833065537,0.03311741020717074,0.031059845419979748,0.02295812664998942,0.029421909157357984,0.003999738272365105,0.02358622935090471
147,MSFT,2019-07-18,Q4 2019 Microsoft Corp Earnings Call,21.5,after close,0.37065379865771175,0.4039635247671374,0.31391434994589346,0.10623399603434584,0.05642633228840126,-0.012518496979155802,0.001465990654027749,0.00886799160293783,0.02763526609545708,0.02382158401626877,0.012021528014325433,0.02373315266030629
148,MSFT,2019-10-23,Q1 2020 Microsoft Corp Earnings Call,21.5,after close,0.412367232145542,0.45050746523623314,0.33926511872171733,0.13017696801673723,0.04285714285714286,0.04171343348783024,0.019673519746720602,0.011544028013196872,0.053701490819239917,0.031017353776863432,0.049693802705902845,0.013875161755450671
150,MSFT,2020-01-29,Q2 2020 Microsoft Corp Earnings Call,22.5,after close,0.3542245618085766,0.4214086934709205,0.23930433659667247,0.07783435694383163,0.04854368932038835,-0.05814267033696541,0.028207661319213706,0.02564495279448553,0.07057854549443743,0.04540167220358238,0.09920265099076575,0.05059973768059689
149,MSFT,2020-04-29,Q3 2020 Microsoft Corp Earnings Call,21.5,after close,0.2844015998998657,0.35076378164896077,0.17509918290135615,0.16730756323565454,0.075,-0.0698229619087109,0.010032160744359864,0.012854479822610343,0.028800128971343097,0.03556650872614042,0.013075610917238967,0.01885707091150446
151,MSFT,2020-07-22,Q4 2020 Microsoft Corp Earnings Call,21.5,after close,0.3530262501507219,0.40312285766241396,0.24479867354527396,0.12957778597070324,0.07164179104477612,0.06862465025085623,-0.04349468670292578,-0.020637691348463494,-0.03631637502792151,-0.021073756566966417,0.005619847418117496,-0.02167951390049394
154,MU,2016-03-30,Q2 2016 Micron Technology Inc Earnings Call,20.5,after close,0.1873249895310612,0.2378788489822141,0.1391461436111705,0.05469869331113602,0.14432989690721648,,-0.000954198473282375,-0.001069217089038288,-0.000954198473282375,-0.011516349338824616,0.03816793893129766,0.022122502661486854
153,MU,2016-06-30,Q3 2016 Micron Technology Inc Earnings Call,20.5,after close,0.3026820334788811,0.32216590984414023,0.28374699870137576,0.0401652085489219,0.10357142857142858,0.11535704394781993,-0.0915697674418604,-0.09567905061013826,-0.08284883720930236,-0.10640812285908319,-0.04578488372093015,-0.08438340994937132
155,MU,2016-10-04,Q4 2016 Micron Technology Inc Earnings Call,20.5,after close,0.2960556224034186,0.3502003287582041,0.2411984857018596,0.10343255446909853,0.10457516339869281,-0.006626411075462524,-0.0056178654841496645,-0.010601146682299945,-0.05280887937128531,-0.04470436684388368,-0.02191005741067731,-0.013247816236633958
152,MU,2016-12-21,Q1 2017 Micron Technology Inc Earnings Call,21.5,after close,0.36908278074877193,0.5274581469040904,0.21874094765930288,0.2114802595969398,0.06691449814126393,0.07302715834535334,0.12682220602526728,0.13121050181405736,0.08211856171039855,0.0893086986096252,0.07094271137026253,0.061871978234034675
158,MU,2017-03-23,Q2 2017 Micron Technology Inc Earnings Call,20.5,after close,0.36958483627444727,0.5453425349214823,0.22445158511894106,0.08935642137151698,0.04564315352697095,0.0005020555256753378,0.07404613048908693,0.07214670079928442,0.09444654682457676,0.07783344025131944,0.0812241058263734,0.07069410944958632
157,MU,2017-06-29,Q3 2017 Micron Technology Inc Earnings Call,20.5,after close,0.4224900897657717,0.5325616793117175,0.3116797647195174,0.08027883112521433,0.06354515050167224,0.05290525349132441,-0.051159772836344874,-0.050520132201075874,-0.04035583223247008,-0.04177664645378887,0.010168478238591572,-0.01719326292500578
159,MU,2017-09-26,Q4 2017 Micron Technology Inc Earnings Call,20.5,after close,0.4559751751635949,0.521351558024419,0.3689742964334213,0.1146825857611154,0.039603960396039604,0.033485085397823244,0.08513750731421887,0.07368017580330743,0.1811000292568754,0.15734673760047713,0.22820362785254522,0.19574521945267942
156,MU,2017-12-19,Q1 2018 Micron Technology Inc Earnings Call,21.5,after close,0.4403928778754075,0.5672055566914591,0.3153538029588811,0.08411189163976078,0.03873239436619718,-0.015582297288187441,0.04024556616643937,0.040660586156721856,-0.034106412005457054,-0.030586770764609694,0.06593908594815834,0.0495602069667227
161,MU,2018-03-22,Q2 2018 Micron Technology Inc Earnings Call,20.5,after close,0.36812011920371834,0.4312558007307437,0.2791091583623383,0.06971411871792818,0.08163265306122448,-0.07227275867168914,-0.07993888594497234,-0.05565843115605473,-0.11507127002957462,-0.10066711378639537,-0.1775288417355343,-0.14242607353297565
162,MU,2018-09-20,Q4 2018 Micron Technology Inc Earnings Call,20.5,after close,0.40780191730167303,0.4538870957275365,0.3558401053852633,0.10910107319553693,0.08832807570977919,0.03968179809795469,-0.02865824948636031,-0.02351763703469756,-0.023230546608108082,-0.024942036567193626,-0.04125056358552848,-0.022725905675815783
160,MU,2018-12-18,Q1 2019 Micron Technology Inc Earnings Call,21.5,after close,0.263772610568448,0.21371235099592895,0.33203660089461023,-0.0796820672112517,0.21328671328671328,-0.14402930673322506,-0.07915569981953374,-0.05747497666462642,-0.09440052493695317,-0.060563064280583,-0.09117563496993142,-0.04394473883009764
165,MU,2019-03-20,Q2 2019 Micron Technology Inc Earnings Call,20.5,after close,0.24089625553574925,0.16423751915429244,0.33799732161892787,-0.04660085081031509,0.19281045751633988,-0.02287635503269872,0.09618741350143489,0.08195657253033928,-0.022427136246520485,-0.011353173012208728,0.09394470236868413,0.07239207823297322
164,MU,2019-06-25,Q3 2019 Micron Technology Inc Earnings Call,20.5,after close,0.21785317894036524,0.21142865595076296,0.22574998844841807,0.08740407391123368,0.17757009345794392,-0.023043076595384016,0.13341496328029367,0.13021256683356075,0.2117502447980415,0.18329398726677804,0.3127295593635251,0.2724224781565858
166,MU,2019-09-26,Q4 2019 Micron Technology Inc Earnings Call,20.5,after close,0.20169073748205935,0.18844142094617936,0.2230774295281648,-0.13301866233260148,0.21686746987951808,-0.016162441458305893,-0.11090533378211243,-0.09956999257333421,-0.10576130064861311,-0.08603684625470465,-0.10946500450473273,-0.09951807991219863
163,MU,2019-12-18,Q1 2020 Micron Technology Inc Earnings Call,21.5,after close,0.3256639825737799,0.26874306740707415,0.406301945726613,0.11809224699954352,0.14733542319749215,0.12397324509172053,0.028091967796154416,0.021354174043352936,0.03902714858546097,0.016977404388151207,0.028091967796154416,0.006225749275524661
168,MU,2020-03-25,Q2 2020 Micron Technology Inc Earnings Call,20.5,after close,0.22996529282741993,0.2473064738484781,0.20561637427045465,-0.027942495429705755,0.1794871794871795,-0.09569868974635995,0.053882376470588245,-0.002079630072021388,-0.06141178823529403,-0.05819960459887952,0.13623531764705876,0.0405457985782971
167,MU,2020-06-29,Q3 2020 Micron Technology Inc Earnings Call,20.5,after close,0.29026445369968673,0.33388301146840876,0.2414532104823073,0.0048820186202647164,0.1348314606741573,0.060299160872266805,0.04821969284965655,0.029522475095278944,-0.0012207934396420983,-0.048793418769326746,0.011393631275945948,-0.050832450226725445
170,NVDA,2016-02-17,Q4 2016 NVIDIA Corp Earnings Call,22.0,after close,0.25003222880712334,0.40668106552592553,0.20510502436746686,0.1589360854626854,0.029585798816568046,,0.08604490230106987,0.09630502664760532,0.15039748680566323,0.14851180291776944,0.19522834833329772,0.15787554294559136
171,NVDA,2016-05-12,Q1 2017 NVIDIA Corp Earnings Call,21.0,after close,0.2208590284138918,0.3926796473372447,0.16419478174767965,0.16016047512396023,0.024,-0.02917320039323154,0.15209426269236181,0.15624214803631398,0.22434618319386135,0.22958126130572265,0.2867172729123406,0.25200574990412683
169,NVDA,2016-08-11,Q2 2017 NVIDIA Corp Earnings Call,21.0,after close,0.21606259384748874,0.3573699890480687,0.18140955415252363,0.1909509039368857,0.010940919037199124,-0.004796434566403052,0.05594629077712332,0.055087474488361154,0.04020082280830284,0.03795348132329024,0.03255250995174608,0.035650916214396866
172,NVDA,2016-11-10,Q3 2017 NVIDIA Corp Earnings Call,22.0,after close,0.2171454138139476,0.3841603238858837,0.16300954641132007,0.2765101369301027,0.018229166666666668,0.00108281996645887,0.2980671192373374,0.29263207487782394,0.36328734779944916,0.33925678131850123,0.3914856540265934,0.354985860577534
174,NVDA,2017-02-09,Q4 2017 NVIDIA Corp Earnings Call,22.0,after close,0.23057295044729326,0.35809052637634203,0.17903459684263603,0.16739399871704252,0.017804154302670624,0.013427536633345644,-0.023715486372044015,-0.027031166091045056,-0.07844981410396001,-0.09589803496998939,-0.12710054020903494,-0.1498697056583519
175,NVDA,2017-05-09,Q1 2018 NVIDIA Corp Earnings Call,21.0,after close,0.1780825089136555,0.34640767048404086,0.12293160273359752,0.11005886015829755,0.02570694087403599,-0.052490441533637744,0.17825910918413945,0.17686213712459486,0.32902653657228664,0.320974980389624,0.33256571235606036,0.3296051942586482
173,NVDA,2017-08-10,Q2 2018 NVIDIA Corp Earnings Call,21.0,after close,0.260734055577077,0.3898617917451487,0.21874496654340334,0.19044551209756924,0.013192612137203167,0.0826515466634215,-0.05329613666557165,-0.05968036880377692,-0.019849491626459548,-0.020660195228939138,0.0036144720530948415,-0.005145556703349596
176,NVDA,2017-11-09,Q3 2018 Nvidia Corp Earnings Call,22.0,after close,0.2674454843565341,0.46115309679253885,0.1824429877601438,0.11015517315403982,0.008797653958944282,0.006711428779457074,0.05269817969290913,0.052566308665922046,0.03063505906206987,0.024229145735627178,0.05742602143750819,0.03681723261094927
178,NVDA,2018-02-08,Q4 2018 NVIDIA Corp Earnings Call,22.0,after close,0.24940010638116566,0.3952421482941997,0.17885050074030773,0.1486287270206958,0.019178082191780823,-0.018045377975368426,0.06693635168459511,0.05257486755855867,0.1332294144905659,0.06251100014474442,0.13131148138058757,0.0486470661824292
179,NVDA,2018-05-10,Q1 2019 NVIDIA Corp Earnings Call,21.0,after close,0.2621231824921613,0.45384082775803863,0.17944940237750795,0.04737210512202192,0.02857142857142857,0.012723076110995657,-0.021527647510233616,-0.02124535981165976,-0.04774530615087724,-0.04470680642073355,-0.04723336599796579,-0.04986132538672616
177,NVDA,2018-08-16,Q2 2019 NVIDIA Corp Earnings Call,21.5,after close,0.28390175954264935,0.38395523788192526,0.2271028417081259,0.11094086937606334,0.019498607242339833,0.021778577050488024,-0.049021082673156524,-0.05027773198358765,0.036513442784302796,0.027298076549963746,0.07971556013154868,0.04361242553662836
180,NVDA,2018-11-15,Q3 2019 NVIDIA Corp Earnings Call,22.5,after close,0.21864501927679839,0.29270777881878324,0.17700604847439216,0.024981166677883804,0.10324483775811209,-0.06525674026585096,-0.18755871176927785,-0.1860213619676474,-0.28356146431454543,-0.2394715770321778,-0.19169157682943738,-0.20154279057535263
182,NVDA,2019-02-14,Q4 2019 NVIDIA Corp Earnings Call,22.5,after close,0.21621180351880587,0.1537362854850168,0.2437745320631246,0.037504367650516575,0.09693877551020408,-0.0024332157579925184,0.01818430947767813,0.01206336348956527,0.0301561292442305,0.01661223284544766,0.013468215921039306,-0.009205950268114771
183,NVDA,2019-05-16,Q1 2020 NVIDIA Corp Earnings Call,21.5,after close,0.186974033662366,0.24088726873193286,0.16234126246678804,0.055076044578200735,0.07100591715976332,-0.02923776985643986,-0.022847828888378885,-0.012494637655242613,-0.08034204555396596,-0.04618550986977499,-0.15341385178209044,-0.09708350264725107
181,NVDA,2019-08-15,Q2 2020 NVIDIA Corp Earnings Call,21.5,after close,0.24414471901823268,0.32594541519624637,0.209666739637417,0.17789539173935298,0.03197674418604651,0.05717068535586667,0.0725282118784385,0.05587101543376782,0.15265174082937172,0.12371122145106317,0.12364940610274755,0.0970264971816055
