event_id,ticker,date,title,format,call_time_gmt,timing,n_sentences,mgmt_tone,remarks_tone,answers_tone,analyst_tone,mgmt_pct_negative,tone_change,ret_1d,abn_1d,ret_5d,abn_5d,ret_10d,abn_10d
176,NVDA,2017-11-09,Q3 2018 Nvidia Corp Earnings Call,full,22.0,after close,385,0.2674454858231623,0.46115309679253885,0.18244298987035573,0.11015517118556256,0.008797653958944282,0.006711430233798721,0.05269817969290913,0.052566308665922046,0.03063505906206987,0.024229145735627178,0.05742602143750819,0.03681723261094927
178,NVDA,2018-02-08,Q4 2018 NVIDIA Corp Earnings Call,full,22.0,after close,425,0.2494001153677906,0.3952421453945777,0.17885051547678385,0.14862872009786468,0.019178082191780823,-0.01804537045537169,0.06693635168459511,0.05257486755855867,0.1332294144905659,0.06251100014474442,0.13131148138058757,0.0486470661824292
179,NVDA,2018-05-10,Q1 2019 NVIDIA Corp Earnings Call,full,21.0,after close,476,0.26212318339203666,0.45384082350285787,0.1794494055003814,0.04737210673904353,0.02857142857142857,0.012723068024246054,-0.021527647510233616,-0.02124535981165976,-0.04774530615087724,-0.04470680642073355,-0.04723336599796579,-0.04986132538672616
177,NVDA,2018-08-16,Q2 2019 NVIDIA Corp Earnings Call,full,21.5,after close,409,0.2839017712827616,0.3839552384980309,0.22710285976317643,0.1109408543072641,0.019498607242339833,0.021778587890724954,-0.049021082673156524,-0.05027773198358765,0.036513442784302796,0.027298076549963746,0.07971556013154868,0.04361242553662836
180,NVDA,2018-11-15,Q3 2019 NVIDIA Corp Earnings Call,full,22.5,after close,417,0.2186450224114269,0.29270778423877525,0.1770060503241619,0.024981167573386278,0.10324483775811209,-0.06525674887133473,-0.18755871176927785,-0.1860213619676474,-0.28356146431454543,-0.2394715770321778,-0.19169157682943738,-0.20154279057535263
182,NVDA,2019-02-14,Q4 2019 NVIDIA Corp Earnings Call,full,22.5,after close,485,0.21621180290346775,0.1537362854850168,0.24377453117631376,0.037504367650516575,0.09693877551020408,-0.0024332195079591334,0.01818430947767813,0.01206336348956527,0.0301561292442305,0.01661223284544766,0.013468215921039306,-0.009205950268114771
183,NVDA,2019-05-16,Q1 2020 NVIDIA Corp Earnings Call,full,21.5,after close,416,0.18697403504006213,0.2408872740475004,0.1623412620452843,0.05507604287077601,0.07100591715976332,-0.029237767863405623,-0.022847828888378885,-0.012494637655242613,-0.08034204555396596,-0.04618550986977499,-0.15341385178209044,-0.09708350264725107
181,NVDA,2019-08-15,Q2 2020 NVIDIA Corp Earnings Call,full,21.5,after close,398,0.2441447240498112,0.3259454336629121,0.20966673900627278,0.17789539639596585,0.03197674418604651,0.05717068900974906,0.0725282118784385,0.05587101543376782,0.15265174082937172,0.12371122145106317,0.12364940610274755,0.0970264971816055
184,NVDA,2019-11-14,Q3 2020 NVIDIA Corp Earnings Call,full,22.5,after close,407,0.202632046494357,0.2892815969174817,0.1656474822893648,0.0358133480518258,0.05128205128205128,-0.04151267755545418,-0.02669335927919647,-0.03398318173732573,0.001858952189507379,-0.0013478372158701735,0.033890689082994196,0.011901095201493739
186,NVDA,2020-02-13,Q4 2020 NVIDIA Corp Earnings Call,full,22.5,after close,431,0.2407578084663407,0.396078642976387,0.16278040991639908,0.0957238728564883,0.043478260869565216,0.038125761971983696,0.07020456737953018,0.0682265998260898,0.08601082870818688,0.09995031645428576,-0.0020255254144067036,0.115829002778564
187,NVDA,2020-05-21,Q1 2021 NVIDIA Corp Earnings Call,full,21.5,after close,709,0.18762802147567273,0.27665233857417754,0.15409683596059712,0.06126865448563227,0.048,-0.053129786990667976,0.028603059205711157,0.024326217555588503,0.011424135482600573,-0.010653719759805336,0.016959054565473197,-0.040036857246905866
185,NVDA,2020-08-19,Q2 2021 NVIDIA Corp Earnings Call,full,21.0,after close,405,0.22506420922932588,0.3394291110378795,0.15716004878049716,0.04740145895630121,0.04481792717086835,0.03743618775365315,0.00020596843054199176,-0.010424333424448706,0.05227175550045837,0.005745808175970479,0.1822541456075626,0.10061562789127398
